
Contig829	39898
Contig830	26463
Contig831	55368
Contig832	41037
Contig833	17748
Contig834	41322
Contig835	40586
Contig836	20818
Contig837	35972
Contig838	19212
Contig839	28405
Contig840	15424
Contig841	20009
Contig842	29199
Contig843	22487
Contig844	17650
Contig845	45338
Contig846	16269
Contig847	19782
Contig848	31212
Contig849	31732
Contig850	24735
Contig851	29172
Contig852	26101
Contig853	49190
Contig854	29896
Contig855	19986
Contig856	29075
Contig857	16804
Contig858	11093
Contig859	29355
Contig860	35659
Contig861	13630
Contig862	35495
Contig863	46613
Contig864	31571
Contig865	14934
Contig866	13142
Contig867	18790
Contig868	24182
Contig869	44392
Contig870	10235
Contig871	35745
Contig872	75528
Contig873	36092
Contig874	28264
Contig875	22510
Contig876	32234
Contig877	43399
Contig878	40212
Contig879	16778
Contig880	44345
Contig881	31509
Contig882	25697
Contig883	35817
Contig884	20462
Contig885	13949
Contig886	14908
Contig887	17857
Contig888	51209
Contig889	28998
Contig890	32516
Contig891	28119
Contig892	11789
Contig893	7527
Contig894	30969
Contig895	16654
Contig896	22060
Contig897	32215
Contig898	8034
Contig899	53535
Contig900	13564
Contig901	18764
Contig902	21244
Contig903	20057
Contig904	21449
Contig905	27134
Contig906	22457
Contig907	50701
Contig908	31529
Contig909	12500
Contig910	11052
Contig911	27386
Contig912	18758
Contig913	13773
Contig914	37873
Contig915	20855
Contig916	22747
Contig917	24019
Contig918	44843
Contig919	22856
Contig920	16744
Contig921	38858
Contig922	23670
Contig923	25326
Contig924	18123
Contig925	36460
Contig926	31904
Contig927	25194
Contig928	34942
Contig929	25354
Contig930	7098
Contig931	18306
Contig932	19984
Contig933	22569
Contig934	41014
Contig935	22609
Contig936	25869
Contig937	19528
Contig938	12216
Contig939	27173
Contig940	19938
Contig941	42712
Contig942	38667
Contig943	11342
Contig944	8637
Contig945	19561
Contig946	29719
Contig947	28557
Contig948	41674
Contig949	33349
Contig950	16548
Contig951	19370
Contig952	34323
Contig953	18149
Contig954	46489
Contig955	31656
Contig956	24134
Contig957	21090
Contig958	27703
Contig959	31548
Contig960	40050
Contig961	35988
Contig962	23052
Contig963	22537
Contig964	23021
Contig965	23310
Contig966	15766
Contig967	15290
Contig968	15457
Contig969	24312
Contig970	24939
Contig971	18377
Contig972	16369
Contig973	23704
Contig974	24070
Contig975	16642
Contig976	12967
Contig977	37448
Contig978	32486
Contig979	11831
Contig980	42726
Contig981	47980
Contig982	18988
Contig983	20770
Contig984	35237
Contig985	17565
Contig986	24136
Contig987	21664
Contig988	36563
Contig989	25192
Contig990	36876
Contig991	15323
Contig992	39814
Contig993	28940
Contig994	16770
Contig995	32406
Contig996	30519
Contig997	42970
Contig998	10636
Contig999	22090
Contig1000	25824
Contig1001	26101
Contig1002	18924
Contig1003	13750
Contig1004	43216
Contig1005	27917
Contig1006	13779
Contig1007	21121
Contig1008	9192
Contig1009	12706
Contig1010	36336
Contig1011	16272
Contig1012	32496
Contig1013	26083
Contig1014	22915
Contig1015	19953
Contig1016	9636
Contig1017	45336
Contig1018	30472
Contig1019	17166
Contig1020	21866
Contig1021	12443
Contig1022	23373
Contig1023	21699
Contig1024	14330
Contig1025	10011
Contig1026	23883
Contig1027	19664
Contig1028	19584
Contig1029	23610
Contig1030	17570
Contig1031	41050
Contig1032	40181
Contig1033	22580
Contig1034	24290
Contig1035	44160
Contig1036	12863
Contig1037	18097
Contig1038	22961
Contig1039	12195
Contig1040	15401
Contig1041	25423
Contig1042	27203
Contig1043	16245
Contig1044	22882
Contig1045	18429
Contig1046	28666
Contig1047	35371
Contig1048	22301
Contig1049	26078
Contig1050	27978
Contig1051	22356
Contig1052	25133
Contig1053	18176
Contig1054	24660
Contig1055	9227
Contig1056	37082
Contig1057	16120
Contig1058	25398
Contig1059	38069
Contig1060	13599
Contig1061	41323
Contig1062	34978
Contig1063	18024
Contig1064	24714
Contig1065	34266
Contig1066	17052
Contig1067	26527
Contig1068	17355
Contig1069	22385
Contig1070	30893
Contig1071	22329
Contig1072	31468
Contig1073	19378
Contig1074	18003
Contig1075	21356
Contig1076	24087
Contig1077	19004
Contig1078	18222
Contig1079	7430
Contig1080	36817
Contig1081	25681
Contig1082	33933
Contig1083	40540
Contig1084	33701
Contig1085	20465
Contig1086	12452
Contig1087	12438
Contig1088	29584
Contig1089	17698
Contig1090	23584
Contig1091	24008
Contig1092	13393
Contig1093	28526
Contig1094	33707
Contig1095	26320
Contig1096	33949
Contig1097	21773
Contig1098	30880
Contig1099	13787
Contig1100	22744
Contig1101	17009
Contig1102	32371
Contig1103	23703
Contig1104	19997
Contig1105	16487
Contig1106	17377
Contig1107	24911
Contig1108	41399
Contig1109	8278
Contig1110	19703
Contig1111	28792
Contig1112	50262
Contig1113	17521
Contig1114	41880
Contig1115	31261
Contig1116	23957
Contig1117	11350
Contig1118	31800
Contig1119	14020
Contig1120	6685
Contig1121	11086
Contig1122	14914
Contig1123	25103
Contig1124	39359
Contig1125	24472
Contig1126	33925
Contig1127	20384
Contig1128	26730
Contig1129	6804
Contig1130	33815
Contig1131	25389
Contig1132	18322
Contig1133	17941
Contig1134	18650
Contig1135	19891
Contig1136	58116
Contig1137	35428
Contig1138	26375
Contig1139	35418
Contig1140	28450
Contig1141	14522
Contig1142	15913
Contig1143	21397
Contig1144	24723
Contig1145	13040
Contig1146	11127
Contig1147	20962
Contig1148	24593
Contig1149	7915
Contig1150	5572
Contig1151	41162
Contig1152	19271
Contig1153	17401
Contig1154	29526
Contig1155	20116
Contig1156	35640
Contig1157	31649
Contig1158	24961
Contig1159	18347
Contig1160	28448
Contig1161	27443
Contig1162	13408
Contig1163	33070
Contig1164	25581
Contig1165	28256
Contig1166	31324
Contig1167	35365
Contig1168	17857
Contig1169	37035
Contig1170	34081
Contig1171	47376
Contig1172	10684
Contig1173	42345
Contig1174	30292
Contig1175	23023
Contig1176	41310
Contig1177	27571
Contig1178	10346
Contig1179	34927
Contig1180	12236
Contig1181	20476
Contig1182	17372
Contig1183	27694
Contig1184	15707
Contig1185	16058
Contig1186	25227
Contig1187	40578
Contig1188	43233
Contig1189	16235
Contig1190	36114
Contig1191	19331
Contig1192	19744
Contig1193	10612
Contig1194	37854
Contig1195	37375
Contig1196	17609
Contig1197	33225
Contig1198	15080
Contig1199	22165
Contig1200	7368
Contig1201	28499
Contig1202	25958
Contig1203	31453
Contig1204	24323
Contig1205	15656
Contig1206	30576
Contig1207	22424
Contig1208	25552
Contig1209	40083
Contig1210	36240
Contig1211	7027
Contig1212	16759
Contig1213	30393
Contig1214	16164
Contig1215	13280
Contig1216	23114
Contig1217	24524
Contig1218	20648
Contig1219	29476
Contig1220	26847
Contig1221	36770
Contig1222	5756
Contig1223	14004
Contig1224	28530
Contig1225	36148
Contig1226	13815
Contig1227	22727
Contig1228	6783
Contig1229	12379
Contig1230	24702
Contig1231	35954
Contig1232	30553
Contig1233	13681
Contig1234	19876
Contig1235	7144
Contig1236	19271
Contig1237	22589
Contig1238	19245
Contig1239	23402
Contig1240	26784
Contig1241	25814
Contig1242	55606
Contig1243	21924
Contig1244	36089
Contig1245	19014
Contig1246	22249
Contig1247	28427
Contig1248	29519
Contig1249	22383
Contig1250	13524
Contig1251	25526
Contig1252	24166
Contig1253	27305
Contig1254	20673
Contig1255	22746
Contig1256	13830
Contig1257	15854
Contig1258	36445
Contig1259	22051
Contig1260	30247
Contig1261	16999
Contig1262	47100
Contig1263	17086
Contig1264	39646
Contig1265	16582
Contig1266	11415
Contig1267	17246
Contig1268	12496
Contig1269	13515
Contig1270	10428
Contig1271	35006
Contig1272	14868
Contig1273	35513
Contig1274	17736
Contig1275	17388
Contig1276	8811
Contig1277	29254
Contig1278	21733
Contig1279	37614
Contig1280	10212
Contig1281	24179
Contig1282	21038
Contig1283	24300
Contig1284	26389
Contig1285	18732
Contig1286	19115
Contig1287	15716
Contig1288	27115
Contig1289	18895
Contig1290	8467
Contig1291	6079
Contig1292	25228
Contig1293	21263
Contig1294	14158
Contig1295	19713
Contig1296	25227
Contig1297	67699
Contig1298	22383
Contig1299	38201
Contig1300	49208
Contig1301	14499
Contig1302	18425
Contig1303	5642
Contig1304	21624
Contig1305	17939
Contig1306	6544
Contig1307	26502
Contig1308	38157
Contig1309	16942
Contig1310	17518
Contig1311	29086
Contig1312	21247
Contig1313	19517
Contig1314	30616
Contig1315	26518
Contig1316	14614
Contig1317	28616
Contig1318	22155
Contig1319	15270
Contig1320	19560
Contig1321	23608
Contig1322	24423
Contig1323	12084
Contig1324	17731
Contig1325	12583
Contig1326	23268
Contig1327	41364
Contig1328	7709
Contig1329	12783
Contig1330	25862
Contig1331	21546
Contig1332	51189
Contig1333	17747
Contig1334	18024
Contig1335	23336
Contig1336	13931
Contig1337	13481
Contig1338	27077
Contig1339	8763
Contig1340	35535
Contig1341	20508
Contig1342	24004
Contig1343	26467
Contig1344	20082
Contig1345	18890
Contig1346	18659
Contig1347	21114
Contig1348	25190
Contig1349	12141
Contig1350	19634
Contig1351	12069
Contig1352	13934
Contig1353	29510
Contig1354	11257
Contig1355	11693
Contig1356	14871
Contig1357	28478
Contig1358	20770
Contig1359	22435
Contig1360	16773
Contig1361	26414
Contig1362	32119
Contig1363	27485
Contig1364	40637
Contig1365	31265
Contig1366	23306
Contig1367	8524
Contig1368	5217
Contig1369	19379
Contig1370	21722
Contig1371	28621
Contig1372	22111
Contig1373	12207
Contig1374	29238
Contig1375	20550
Contig1376	26431
Contig1377	30861
Contig1378	18805
Contig1379	36580
Contig1380	21769
Contig1381	32377
Contig1382	21262
Contig1383	17800
Contig1384	9469
Contig1385	16078
Contig1386	17896
Contig1387	33942
Contig1388	24476
Contig1389	28191
Contig1390	14831
Contig1391	36401
Contig1392	20726
Contig1393	54678
Contig1394	20692
Contig1395	39979
Contig1396	34512
Contig1397	20288
Contig1398	28809
Contig1399	18234
Contig1400	12091
Contig1401	11689
Contig1402	9224
Contig1403	17729
Contig1404	24503
Contig1405	13161
Contig1406	20668
Contig1407	29045
Contig1408	29980
Contig1409	12872
Contig1410	20696
Contig1411	31252
Contig1412	11842
Contig1413	16195
Contig1414	39853
Contig1415	30055
Contig1416	4950
Contig1417	18962
Contig1418	25149
Contig1419	16763
Contig1420	13705
Contig1421	24814
Contig1422	21786
Contig1423	15567
Contig1424	25346
Contig1425	51742
Contig1426	24404
Contig1427	15311
Contig1428	13637
Contig1429	37198
Contig1430	8519
Contig1431	33950
Contig1432	32874
Contig1433	17989
Contig1434	12007
Contig1435	13741
Contig1436	17200
Contig1437	9617
Contig1438	21142
Contig1439	27219
Contig1440	30355
Contig1441	21830
Contig1442	31825
Contig1443	21048
Contig1444	11683
Contig1445	19377
Contig1446	23706
Contig1447	19293
Contig1448	22102
Contig1449	7471
Contig1450	13198
Contig1451	26767
Contig1452	28180
Contig1453	18533
Contig1454	32363
Contig1455	46822
Contig1456	28322
Contig1457	16325
Contig1458	24584
Contig1459	33034
Contig1460	26671
Contig1461	14923
Contig1462	19892
Contig1463	26753
Contig1464	35392
Contig1465	11458
Contig1466	16098
Contig1467	12493
Contig1468	26558
Contig1469	26660
Contig1470	9384
Contig1471	25853
Contig1472	11883
Contig1473	9878
Contig1474	20636
Contig1475	38095
Contig1476	35235
Contig1477	21854
Contig1478	21413
Contig1479	7134
Contig1480	18702
Contig1481	30673
Contig1482	27094
Contig1483	26809
Contig1484	30591
Contig1485	8628
Contig1486	35578
Contig1487	26194
Contig1488	13571
Contig1489	21994
Contig1490	39303
Contig1491	26871
Contig1492	29330
Contig1493	13476
Contig1494	22006
Contig1495	20458
Contig1496	8395
Contig1497	38239
Contig1498	42625
Contig1499	33320
Contig1500	30860
Contig1501	31571
Contig1502	26388
Contig1503	18017
Contig1504	21541
Contig1505	14717
Contig1506	13457
Contig1507	10848
Contig1508	23333
Contig1509	14955
Contig1510	24280
Contig1511	17916
Contig1512	14461
Contig1513	21290
Contig1514	19005
Contig1515	28319
Contig1516	26498
Contig1517	21364
Contig1518	12945
Contig1519	13479
Contig1520	29770
Contig1521	37253
Contig1522	40417
Contig1523	22575
Contig1524	29919
Contig1525	25960
Contig1526	11196
Contig1527	35343
Contig1528	18740
Contig1529	14788
Contig1530	19404
Contig1531	25869
Contig1532	30779
Contig1533	9214
Contig1534	12658
Contig1535	23760
Contig1536	14139
Contig1537	19399
Contig1538	27537
Contig1539	22736
Contig1540	39751
Contig1541	26407
Contig1542	11646
Contig1543	14863
Contig1544	21356
Contig1545	12201
Contig1546	30527
Contig1547	36662
Contig1548	8903
Contig1549	21651
Contig1550	16657
Contig1551	33747
Contig1552	11644
Contig1553	28850
Contig1554	11259
Contig1555	8152
Contig1556	20467
Contig1557	9047
Contig1558	18884
Contig1559	18742
Contig1560	11945
Contig1561	21268
Contig1562	15619
Contig1563	17812
Contig1564	5571
Contig1565	10378
Contig1566	16736
Contig1567	18896
Contig1568	23807
Contig1569	21731
Contig1570	13357
Contig1571	12968
Contig1572	26086
Contig1573	14092
Contig1574	25993
Contig1575	26412
Contig1576	22363
Contig1577	10300
Contig1578	15491
Contig1579	17997
Contig1580	32882
Contig1581	18892
Contig1582	23132
Contig1583	41064
Contig1584	43168
Contig1585	21707
Contig1586	21381
Contig1587	21508
Contig1588	24322
Contig1589	21154
Contig1590	20818
Contig1591	14902
Contig1592	17375
Contig1593	12747
Contig1594	22177
Contig1595	38902
Contig1596	14003
Contig1597	25274
Contig1598	30559
Contig1599	8826
Contig1600	21547
Contig1601	17155
Contig1602	14419
Contig1603	10443
Contig1604	17077
Contig1605	17765
Contig1606	9541
Contig1607	17215
Contig1608	20756
Contig1609	11888
Contig1610	22897
Contig1611	15522
Contig1612	11195
Contig1613	14886
Contig1614	18106
Contig1615	19378
Contig1616	32081
Contig1617	23189
Contig1618	31206
Contig1619	12639
Contig1620	21650
Contig1621	18962
Contig1622	34777
Contig1623	7714
Contig1624	35458
Contig1625	13010
Contig1626	28493
Contig1627	13692
Contig1628	25740
Contig1629	21948
Contig1630	25659
Contig1631	23315
Contig1632	33338
Contig1633	11792
Contig1634	25208
Contig1635	32515
Contig1636	11510
Contig1637	15013
Contig1638	26767
Contig1639	14122
Contig1640	6702
Contig1641	12389
Contig1642	16897
Contig1643	10449
Contig1644	26468
Contig1645	21439
Contig1646	29396
Contig1647	6119
Contig1648	13517
Contig1649	26790
Contig1650	10038
Contig1651	12495
Contig1652	40060
Contig1653	28456
Contig1654	6348
Contig1655	8750
Contig1656	27116
Contig1657	36167
Contig1658	7987
Contig1659	16251
Contig1660	11486
Contig1661	12933
Contig1662	30641
Contig1663	38265
Contig1664	30674
Contig1665	22963
