NC_047563.1	4135818	4172381	370at6447	0	0	36563	0.0000000
NC_047561.1	407183	423874	372at6447	0	0	16691	0.0000000
NC_047564.1	50010532	50033387	373at6447	0	0	22855	0.0000000
NC_047568.1	27894157	27918136	374at6447	0	0	23979	0.0000000
NC_047561.1	44279545	44288707	378at6447	9	103	9162	0.0112421
NC_047564.1	48984322	49006873	379at6447	47	730	22551	0.0323711
NC_047566.1	35583444	35596748	382at6447	21	74	13304	0.0055622
NC_047568.1	13512014	13570287	383at6447	4	72	58273	0.0012356
NC_047565.1	17193048	17204952	388at6447	2	114	11904	0.0095766
NC_047568.1	6683730	6728756	391at6447	2	48	45026	0.0010661
NC_047563.1	64808430	64828461	393at6447	2	51	20031	0.0025461
NC_047562.1	30011113	30029164	394at6447	0	0	18051	0.0000000
NC_047559.1	16220753	16259977	395at6447	2	71	39224	0.0018101
NC_047568.1	52525374	52537885	396at6447	4	78	12511	0.0062345
NC_047562.1	31376464	31394529	397at6447	0	0	18065	0.0000000
NC_047561.1	7621640	7636484	399at6447	0	0	14844	0.0000000
NC_047565.1	10592810	10620524	400at6447	0	0	27714	0.0000000
NC_047565.1	46574413	46602509	404at6447	15	157	28096	0.0055880
NC_047568.1	3301526	3309705	409at6447	0	0	8179	0.0000000
NC_047565.1	49449341	49465322	410at6447	0	0	15981	0.0000000
NC_047568.1	28360878	28381315	411at6447	2	43	20437	0.0021040
NC_047562.1	50612591	50694799	412at6447	7	248	82208	0.0030167
NC_047566.1	10424898	10515620	413at6447	12	551	90722	0.0060735
NC_047568.1	41273204	41288209	414at6447	0	0	15005	0.0000000
NC_047564.1	10328541	10339418	416at6447	0	0	10877	0.0000000
NC_047568.1	4218757	4226764	417at6447	5	80	8007	0.0099913
NC_047568.1	56721461	56735395	418at6447	14	411	13934	0.0294962
NC_047568.1	30142896	30155315	419at6447	0	0	12419	0.0000000
NC_047568.1	530860	621334	420at6447	123	2598	90474	0.0287154
NC_047564.1	15761022	15801164	421at6447	1	31	40142	0.0007723
NC_047564.1	42081954	42101584	423at6447	0	0	19630	0.0000000
NC_047568.1	21185734	21205973	428at6447	0	0	20239	0.0000000
NC_047568.1	35323802	35346999	430at6447	0	0	23197	0.0000000
NC_047563.1	63421888	63442209	433at6447	8	77	20321	0.0037892
NC_047565.1	59878145	59986354	434at6447	4	118	108209	0.0010905
NC_047561.1	9477852	9503578	437at6447	0	0	25726	0.0000000
NC_047559.1	21003556	21016416	441at6447	0	0	12860	0.0000000
NC_047565.1	30063109	30076622	443at6447	26	209	13513	0.0154666
NC_047564.1	51695166	51727574	445at6447	6	122	32408	0.0037645
NC_047563.1	36550180	36559728	446at6447	26	522	9548	0.0546711
NC_047561.1	46615206	46629599	451at6447	0	0	14393	0.0000000
NC_047565.1	29619645	29644415	452at6447	0	0	24770	0.0000000
NW_022994957.1	2861	23506	453at6447	0	0	20645	0.0000000
NC_047565.1	1157112	1251318	455at6447	0	0	94206	0.0000000
NC_047565.1	40069399	40117217	457at6447	3	65	47818	0.0013593
NC_047559.1	24944025	24971901	458at6447	0	0	27876	0.0000000
NC_047565.1	6509131	6529659	460at6447	0	0	20528	0.0000000
NC_047563.1	39038724	39103743	461at6447	0	0	65019	0.0000000
NC_047562.1	47175832	47187902	464at6447	0	0	12070	0.0000000
NC_047562.1	45716455	45754313	471at6447	3	61	37858	0.0016113
NC_047561.1	48988555	49001942	472at6447	0	0	13387	0.0000000
NC_047565.1	49272561	49298889	473at6447	2	173	26328	0.0065710
NC_047566.1	26028665	26320119	475at6447	114	1040	291454	0.0035683
NC_047565.1	401134	425629	476at6447	0	0	24495	0.0000000
NC_047561.1	7684399	7718252	477at6447	0	0	33853	0.0000000
NC_047561.1	7476474	7496192	480at6447	0	0	19718	0.0000000
NC_047563.1	7501431	7529273	482at6447	0	0	27842	0.0000000
NC_047566.1	25315835	25392598	483at6447	44	326	76763	0.0042468
NC_047568.1	27702881	27742474	487at6447	2	27	39593	0.0006819
NC_047559.1	10841860	10856853	490at6447	0	0	14993	0.0000000
NW_022994928.1	18812	49739	491at6447	1	30	30927	0.0009700
NC_047564.1	24841188	24855574	492at6447	0	0	14386	0.0000000
NC_047559.1	48721470	48741241	493at6447	0	0	19771	0.0000000
NC_047568.1	46866422	46878438	496at6447	0	0	12016	0.0000000
NC_047566.1	57478235	57521080	499at6447	0	0	42845	0.0000000
NC_047562.1	14605514	14637576	500at6447	3	39	32062	0.0012164
NC_047564.1	43132461	43177774	501at6447	145	388	45313	0.0085627
NC_047565.1	23341471	23356954	502at6447	0	0	15483	0.0000000
NC_047568.1	46255115	46266437	504at6447	0	0	11322	0.0000000
NC_047561.1	19828590	19850829	507at6447	20	148	22239	0.0066550
NC_047564.1	36398619	36413902	508at6447	0	0	15283	0.0000000
NC_047566.1	4656687	4698520	509at6447	33	364	41833	0.0087013
NC_047559.1	25306199	25328657	511at6447	1	63	22458	0.0028052
NC_047560.1	55672129	55686973	512at6447	9	206	14844	0.0138777
NC_047561.1	28145733	28158844	514at6447	0	0	13111	0.0000000
NC_047565.1	52910954	52945943	515at6447	4	187	34989	0.0053445
NC_047564.1	29363496	29372164	516at6447	0	0	8668	0.0000000
NC_047567.1	29042491	29299085	520at6447	11	178	256594	0.0006937
NC_047559.1	31761146	31772105	522at6447	0	0	10959	0.0000000
NC_047568.1	26813917	26841434	523at6447	2	112	27517	0.0040702
NC_047563.1	28954924	29005493	524at6447	7	112	50569	0.0022148
NC_047564.1	4046254	4060961	526at6447	0	0	14707	0.0000000
NC_047561.1	52636121	52650939	529at6447	0	0	14818	0.0000000
NC_047561.1	20831697	20855662	530at6447	0	0	23965	0.0000000
NC_047565.1	14673441	14690700	533at6447	0	0	17259	0.0000000
NC_047565.1	32624312	32642787	537at6447	2	42	18475	0.0022733
NC_047564.1	1015887	1045445	539at6447	0	0	29558	0.0000000
NC_047562.1	21877681	21896358	540at6447	0	0	18677	0.0000000
NC_047559.1	3606125	3627903	542at6447	0	0	21778	0.0000000
NC_047565.1	23404890	23416770	543at6447	1	58	11880	0.0048822
NW_022994949.1	73457	91878	544at6447	0	0	18421	0.0000000
NC_047561.1	24749443	24770335	547at6447	0	0	20892	0.0000000
NC_047567.1	33261026	33295930	548at6447	1	38	34904	0.0010887
NC_047559.1	16949130	16962977	549at6447	4	130	13847	0.0093883
NC_047564.1	19360106	19370733	550at6447	35	140	10627	0.0131740
NC_047564.1	48721304	48834006	552at6447	15	137	112702	0.0012156
NC_047568.1	31752728	31772328	555at6447	0	0	19600	0.0000000
NC_047563.1	38369165	38399998	556at6447	6	175	30833	0.0056757
NC_047564.1	24587026	24605408	558at6447	0	0	18382	0.0000000
NC_047562.1	13220570	13275446	561at6447	6	72	54876	0.0013120
NW_022994966.1	316952	353052	562at6447	1	46	36100	0.0012742
NC_047561.1	31755859	31808041	565at6447	9	88	52182	0.0016864
NC_047561.1	21109567	21130361	566at6447	0	0	20794	0.0000000
NC_047559.1	22193811	22201955	567at6447	153	422	8144	0.0518173
NC_047561.1	57384405	57395166	568at6447	1	68	10761	0.0063191
NC_047559.1	14240289	14259053	569at6447	0	0	18764	0.0000000
NC_047568.1	41654325	41664199	574at6447	0	0	9874	0.0000000
NC_047567.1	17725189	17743711	575at6447	9	33	18522	0.0017817
NC_047559.1	47883320	47919122	576at6447	0	0	35802	0.0000000
NC_047568.1	15309977	15331946	578at6447	0	0	21969	0.0000000
NC_047563.1	18251311	18259182	579at6447	13	391	7871	0.0496760
NC_047560.1	7210906	7239790	581at6447	4	109	28884	0.0037737
NC_047564.1	36682441	36708528	582at6447	5	68	26087	0.0026067
NC_047561.1	3451811	3465013	586at6447	0	0	13202	0.0000000
NC_047568.1	3785544	3801902	588at6447	0	0	16358	0.0000000
NC_047561.1	45852674	45881263	589at6447	0	0	28589	0.0000000
NC_047562.1	48726408	48762958	590at6447	2	116	36550	0.0031737
NC_047561.1	18001536	18013959	591at6447	0	0	12423	0.0000000
NC_047564.1	52288874	52302223	592at6447	0	0	13349	0.0000000
NC_047561.1	55557969	55564138	594at6447	3	158	6169	0.0256119
NC_047561.1	23570552	23593607	596at6447	3	40	23055	0.0017350
NC_047564.1	39076250	39121910	601at6447	0	0	45660	0.0000000
NC_047565.1	24785063	24817236	603at6447	0	0	32173	0.0000000
NC_047564.1	35643191	35656427	604at6447	0	0	13236	0.0000000
NC_047559.1	52037655	52046496	606at6447	2	73	8841	0.0082570
NC_047564.1	16775259	16790240	607at6447	5	115	14981	0.0076764
NC_047559.1	17896130	17940415	612at6447	2	91	44285	0.0020549
NC_047562.1	51747227	51771305	613at6447	30	307	24078	0.0127502
NC_047564.1	19663816	19725106	615at6447	24	72	61290	0.0011747
NC_047566.1	42174226	42182797	618at6447	10	270	8571	0.0315016
NC_047564.1	9452000	9465527	619at6447	4	95	13527	0.0070230
NC_047567.1	16524032	16537323	622at6447	1	40	13291	0.0030096
NC_047559.1	12998028	13038881	625at6447	38	91	40853	0.0022275
NW_022994927.1	37228	47122	627at6447	2	46	9894	0.0046493
NC_047559.1	32534302	32549394	631at6447	0	0	15092	0.0000000
NC_047568.1	52299490	52326043	632at6447	0	0	26553	0.0000000
NC_047565.1	57425624	57436654	636at6447	0	0	11030	0.0000000
NC_047559.1	49609620	49623633	638at6447	0	0	14013	0.0000000
NC_047568.1	28130012	28156253	644at6447	9	71	26241	0.0027057
NC_047565.1	55495160	55515154	645at6447	0	0	19994	0.0000000
NC_047559.1	19991357	19998794	647at6447	0	0	7437	0.0000000
NC_047568.1	34418319	34426491	648at6447	0	0	8172	0.0000000
NC_047568.1	47742238	47746561	652at6447	5	44	4323	0.0101781
NC_047564.1	20733440	20741476	653at6447	31	384	8036	0.0477850
NC_047561.1	18138447	18148262	657at6447	0	0	9815	0.0000000
NC_047561.1	22305463	22319784	659at6447	0	0	14321	0.0000000
NC_047568.1	49260945	49312697	661at6447	93	238	51752	0.0045989
NC_047564.1	51587577	51597943	662at6447	0	0	10366	0.0000000
NC_047566.1	48228365	48239295	664at6447	2	83	10930	0.0075938
NC_047564.1	43231258	43241198	665at6447	0	0	9940	0.0000000
NC_047562.1	51973099	51999120	667at6447	0	0	26021	0.0000000
NC_047562.1	12072412	12174091	668at6447	3	99	101679	0.0009737
NC_047559.1	40644298	40673236	670at6447	0	0	28938	0.0000000
NC_047565.1	15983707	15991810	673at6447	2	40	8103	0.0049364
NC_047565.1	4702431	4719155	678at6447	34	584	16724	0.0349199
NC_047562.1	46135505	46144070	679at6447	0	0	8565	0.0000000
NC_047561.1	55361098	55368866	683at6447	0	0	7768	0.0000000
NC_047568.1	51573545	51582709	686at6447	0	0	9164	0.0000000
NW_022994921.1	211056	222014	693at6447	0	0	10958	0.0000000
NC_047568.1	50494933	50502442	694at6447	0	0	7509	0.0000000
NC_047564.1	57674710	57687675	696at6447	0	0	12965	0.0000000
NC_047563.1	69237499	69277775	698at6447	2	75	40276	0.0018622
NC_047568.1	19082106	19183518	700at6447	21	131	101412	0.0012918
NC_047565.1	18732053	18741419	701at6447	0	0	9366	0.0000000
NC_047562.1	10259844	10464975	708at6447	12	177	205131	0.0008629
NC_047568.1	27352411	27368570	710at6447	0	0	16159	0.0000000
NC_047563.1	62928739	62963363	714at6447	63	821	34624	0.0237119
NC_047568.1	47836846	47863196	716at6447	0	0	26350	0.0000000
NC_047563.1	11790553	11806659	718at6447	0	0	16106	0.0000000
NW_022994988.1	3484	25133	719at6447	13	244	21649	0.0112707
NC_047564.1	8091734	8131464	720at6447	4	36	39730	0.0009061
NC_047559.1	20092145	20103681	721at6447	15	218	11536	0.0188974
NC_047564.1	17541203	17556760	722at6447	0	0	15557	0.0000000
NC_047559.1	52914286	52930441	727at6447	0	0	16155	0.0000000
NC_047564.1	46943854	46954373	729at6447	0	0	10519	0.0000000
NC_047559.1	19806442	19827616	730at6447	0	0	21174	0.0000000
NC_047561.1	52789136	52798001	731at6447	0	0	8865	0.0000000
NC_047561.1	31033057	31060544	733at6447	0	0	27487	0.0000000
NC_047567.1	18548478	18579814	736at6447	0	0	31336	0.0000000
NC_047568.1	1501838	1516768	738at6447	12	50	14930	0.0033490
NC_047563.1	15521089	15554108	741at6447	0	0	33019	0.0000000
NC_047568.1	49136562	49152312	743at6447	0	0	15750	0.0000000
NC_047562.1	39086535	39102153	744at6447	19	354	15618	0.0226662
NC_047568.1	22441729	22448479	745at6447	0	0	6750	0.0000000
NC_047562.1	32904603	32936348	748at6447	0	0	31745	0.0000000
NC_047568.1	14216137	14222645	751at6447	0	0	6508	0.0000000
NC_047565.1	28527592	28581357	752at6447	0	0	53765	0.0000000
NC_047568.1	56506371	56515658	755at6447	0	0	9287	0.0000000
NC_047565.1	46974429	46988060	756at6447	2	148	13631	0.0108576
NC_047564.1	2016982	2033924	757at6447	0	0	16942	0.0000000
NC_047565.1	10145398	10174578	758at6447	0	0	29180	0.0000000
NC_047568.1	53614665	53628154	761at6447	17	285	13489	0.0211283
NC_047564.1	3497862	3504671	764at6447	0	0	6809	0.0000000
NW_022994991.1	117575	147830	767at6447	3	91	30255	0.0030078
NC_047561.1	26987674	27010690	770at6447	0	0	23016	0.0000000
NC_047559.1	26073644	26087448	771at6447	0	0	13804	0.0000000
NC_047561.1	51648741	51661694	772at6447	0	0	12953	0.0000000
NC_047563.1	39932312	39957415	773at6447	0	0	25103	0.0000000
NW_022994997.1	13442	109185	774at6447	9	228	95743	0.0023814
NC_047566.1	39305144	39336238	775at6447	0	0	31094	0.0000000
NC_047563.1	13175268	13203067	776at6447	4	32	27799	0.0011511
NC_047562.1	40632258	40645134	780at6447	0	0	12876	0.0000000
NC_047564.1	9194013	9204035	781at6447	0	0	10022	0.0000000
NC_047566.1	47359349	47379638	782at6447	3	100	20289	0.0049288
NC_047567.1	8948840	8961472	784at6447	0	0	12632	0.0000000
NC_047559.1	50892488	50980351	787at6447	8	323	87863	0.0036762
NC_047562.1	50716042	50742628	789at6447	0	0	26586	0.0000000
NC_047559.1	35913354	35921638	791at6447	31	484	8284	0.0584259
NC_047568.1	39337578	39346750	792at6447	0	0	9172	0.0000000
NC_047562.1	37272944	37285675	794at6447	20	254	12731	0.0199513
NC_047559.1	16209020	16215411	795at6447	29	639	6391	0.0999844
NC_047562.1	45517006	45545945	796at6447	0	0	28939	0.0000000
NC_047564.1	33522922	33566943	798at6447	19	427	44021	0.0096999
NC_047562.1	45135638	45188980	799at6447	0	0	53342	0.0000000
NC_047563.1	35358221	35402630	800at6447	0	0	44409	0.0000000
NC_047565.1	7385907	7418156	801at6447	0	0	32249	0.0000000
NC_047559.1	41430585	41436042	802at6447	6	169	5457	0.0309694
NC_047562.1	27475240	27512502	804at6447	9	206	37262	0.0055284
NC_047567.1	32844688	32868460	807at6447	0	0	23772	0.0000000
NC_047564.1	12587800	12600475	808at6447	0	0	12675	0.0000000
NC_047564.1	48493489	48503587	809at6447	1	112	10098	0.0110913
NC_047561.1	18109169	18119741	815at6447	9	94	10572	0.0088914
NC_047563.1	14639536	14657873	818at6447	7	108	18337	0.0058897
NC_047564.1	22360271	22378640	822at6447	0	0	18369	0.0000000
NC_047564.1	40913552	40934400	823at6447	2	189	20848	0.0090656
NC_047559.1	41520573	41539644	826at6447	0	0	19071	0.0000000
NC_047568.1	30323952	30347554	827at6447	0	0	23602	0.0000000
NW_022994952.1	111332	129406	828at6447	0	0	18074	0.0000000
NC_047564.1	6430118	6436686	830at6447	1	118	6568	0.0179659
NC_047564.1	54736880	54746760	831at6447	0	0	9880	0.0000000
NC_047561.1	25278128	25282923	837at6447	0	0	4795	0.0000000
NC_047563.1	25032101	25045762	838at6447	1	35	13661	0.0025620
NC_047568.1	16193889	16208013	841at6447	13	221	14124	0.0156471
NC_047559.1	52966735	53008599	842at6447	0	0	41864	0.0000000
NC_047568.1	39922104	39957517	853at6447	4	37	35413	0.0010448
NC_047559.1	52714557	52750471	854at6447	6	60	35914	0.0016707
NC_047559.1	41205490	41239273	855at6447	2	68	33783	0.0020128
NC_047564.1	8232452	8247154	861at6447	1	36	14702	0.0024486
NW_022994960.1	35933	42829	862at6447	0	0	6896	0.0000000
NC_047562.1	20609327	20622862	864at6447	0	0	13535	0.0000000
NC_047564.1	49972831	50009973	866at6447	0	0	37142	0.0000000
NC_047561.1	44872178	44886723	867at6447	4	62	14545	0.0042626
NC_047561.1	49167257	49183101	872at6447	0	0	15844	0.0000000
NC_047562.1	14447146	14457756	875at6447	8	148	10610	0.0139491
NC_047568.1	17856737	17864161	876at6447	40	85	7424	0.0114494
NC_047561.1	51250175	51261757	880at6447	0	0	11582	0.0000000
NC_047564.1	44714289	44729897	883at6447	16	32	15608	0.0020502
NC_047563.1	37934577	37945441	884at6447	1	80	10864	0.0073638
NC_047561.1	52526946	52537780	885at6447	0	0	10834	0.0000000
NC_047559.1	39857167	39866198	887at6447	0	0	9031	0.0000000
NC_047564.1	48534876	48560688	888at6447	0	0	25812	0.0000000
NC_047561.1	23183775	23327581	889at6447	3	75	143806	0.0005215
NC_047559.1	53026918	53043861	890at6447	0	0	16943	0.0000000
NC_047561.1	2791058	2846397	891at6447	10	88	55339	0.0015902
NC_047568.1	50456031	50473343	892at6447	33	108	17312	0.0062384
NC_047568.1	29021963	29047019	893at6447	0	0	25056	0.0000000
NC_047567.1	21493976	21519490	894at6447	4	62	25514	0.0024300
NC_047562.1	19300541	19307720	898at6447	2	65	7179	0.0090542
NC_047562.1	21055355	21060585	899at6447	93	802	5230	0.1533461
NC_047562.1	29920186	29925542	900at6447	42	347	5356	0.0647872
NC_047559.1	28441294	28476713	903at6447	2	37	35419	0.0010446
NC_047562.1	14477101	14488088	906at6447	0	0	10987	0.0000000
NC_047561.1	19015864	19027612	908at6447	0	0	11748	0.0000000
NC_047562.1	30614226	30659145	909at6447	3	93	44919	0.0020704
NC_047564.1	25415472	25428973	910at6447	0	0	13501	0.0000000
NC_047561.1	56329876	56359505	915at6447	1	30	29629	0.0010125
NC_047561.1	50511283	50524653	916at6447	0	0	13370	0.0000000
NC_047565.1	12940726	12959098	921at6447	0	0	18372	0.0000000
NC_047559.1	37222218	37256880	923at6447	0	0	34662	0.0000000
NC_047562.1	39411661	39423486	924at6447	0	0	11825	0.0000000
NC_047561.1	22327531	22352235	926at6447	0	0	24704	0.0000000
NC_047561.1	20166363	20177703	928at6447	0	0	11340	0.0000000
NC_047561.1	582568	602801	929at6447	0	0	20233	0.0000000
